成品品號,子件品號(1開頭),模具編號(6開頭),一模穴數,機台編號,平均成型時間(秒),頻率,良率排名
0J06HPP010730000,1J06HPP010730000,6J060011A,2.0,A09,192.0,1.0,2
0J06HPP010740000,1J06HPP010740000,6J060011A,2.0,A02,187.0,3.0,1
0J06HPP010740000,1J06HPP010740000,6J060011A,2.0,A04,180.0,2.0,
0J06HPP010740000,1J06HPP010740000,6J060011A,2.0,A09,192.0,1.0,2
0J06HPP010750000,1J06HPP010750000,6J060011A,2.0,A02,187.0,3.0,1
0J06HPP010750000,1J06HPP010750000,6J060011A,2.0,A04,180.0,2.0,
0J06HPP010750000,1J06HPP010750000,6J060011A,2.0,A09,192.0,1.0,2
0J06HPP01075X010,1J06HPP01075X010,6J060011A,2.0,A02,187.0,3.0,1
0J06HPP01075X010,1J06HPP01075X010,6J060011A,2.0,A04,180.0,2.0,
0J06HPP01075X010,1J06HPP01075X010,6J060011A,2.0,A09,192.0,1.0,2
0J06KPP010050000,1J06KPP010050000,6J060012A,1.0,A02,185.0,1.0,3
0J06KPP010050000,1J06KPP010050000,6J060012A,1.0,A04,180.0,4.0,2
0J06KPP010050000,1J06KPP010050000,6J060012A,1.0,A07,180.0,2.0,
0J06KPP010050000,1J06KPP010050000,6J060012A,1.0,A09,186.0,3.0,1
0J06KPP010060000,1J06KPP010060000,6J060012A,1.0,A02,185.0,1.0,3
0J06KPP010060000,1J06KPP010060000,6J060012A,1.0,A04,180.0,4.0,2
0J06KPP010060000,1J06KPP010060000,6J060012A,1.0,A07,180.0,2.0,
0J06KPP010060000,1J06KPP010060000,6J060012A,1.0,A09,186.0,3.0,1
0J06HPP011360100,1J06HPP011360100,6J060013A,2.0,,,,
0J06HPP011360200,1J06HPP011360200,6J060013A,2.0,,,,
0J06HPP011360201,1J06HPP011360201,6J060013A,2.0,,,,
0J06HPP011370100,1J06HPP011370100,6J060013A,2.0,,,,
0J06HPP011370200,1J06HPP011370200,6J060013A,2.0,,,,
0J06TPP011210000,1J06TPP011210000,6J060014A,1.0,A01,180.0,2.0,2
0J06TPP011210000,1J06TPP011210000,6J060014A,1.0,A04,186.0,3.0,1
0J06TPP011210000,1J06TPP011210000,6J060014A,1.0,A05,205.0,1.0,5
0J06TPP011210000,1J06TPP011210000,6J060014A,1.0,A06,180.0,4.0,
0J06TPP011210000,1J06TPP011210000,6J060014A,1.0,A09,183.0,5.0,3
0J06TPP011220000,1J06TPP011220000,6J060014A,1.0,A01,180.0,2.0,2
0J06TPP011220000,1J06TPP011220000,6J060014A,1.0,A04,186.0,3.0,1
0J06TPP011220000,1J06TPP011220000,6J060014A,1.0,A05,205.0,1.0,5
0J06TPP011220000,1J06TPP011220000,6J060014A,1.0,A06,180.0,4.0,
0J06TPP011220000,1J06TPP011220000,6J060014A,1.0,A09,183.0,5.0,3
0J06TPP011230000,1J06TPP011230000,6J060014A,1.0,A01,180.0,2.0,2
0J06TPP011230000,1J06TPP011230000,6J060014A,1.0,A04,186.0,3.0,1
0J06TPP011230000,1J06TPP011230000,6J060014A,1.0,A05,205.0,1.0,5
0J06TPP011230000,1J06TPP011230000,6J060014A,1.0,A06,180.0,4.0,
0J06TPP011230000,1J06TPP011230000,6J060014A,1.0,A09,183.0,5.0,3
0J06TPP011240000,1J06TPP011240000,6J060014A,1.0,A01,180.0,2.0,2
0J06TPP011240000,1J06TPP011240000,6J060014A,1.0,A04,186.0,3.0,1
0J06TPP011240000,1J06TPP011240000,6J060014A,1.0,A05,205.0,1.0,5
0J06TPP011240000,1J06TPP011240000,6J060014A,1.0,A06,180.0,4.0,
0J06TPP011240000,1J06TPP011240000,6J060014A,1.0,A09,183.0,5.0,3
0J06TPP011250000,1J06TPP011250000,6J060014A,1.0,A01,180.0,2.0,2
0J06TPP011250000,1J06TPP011250000,6J060014A,1.0,A04,186.0,3.0,1
0J06TPP011250000,1J06TPP011250000,6J060014A,1.0,A05,205.0,1.0,5
0J06TPP011250000,1J06TPP011250000,6J060014A,1.0,A06,180.0,4.0,
0J06TPP011250000,1J06TPP011250000,6J060014A,1.0,A09,183.0,5.0,3
0J06TPP01185L000,1J06TPP01185L000,6J060015A,2.0,A02,202.0,2.0,3
0J06TPP01185L000,1J06TPP01185L000,6J060015A,2.0,A04,200.0,1.0,1
0J06TPP01185L000,1J06TPP01185L000,6J060015A,2.0,A07,180.0,4.0,
0J06TPP01185L000,1J06TPP01185L000,6J060015A,2.0,A09,180.0,3.0,2
0J06TPP01185R000,1J06TPP01185R000,6J060015A,2.0,A02,202.0,2.0,3
0J06TPP01185R000,1J06TPP01185R000,6J060015A,2.0,A04,200.0,1.0,1
0J06TPP01185R000,1J06TPP01185R000,6J060015A,2.0,A07,180.0,4.0,
0J06TPP01185R000,1J06TPP01185R000,6J060015A,2.0,A09,180.0,3.0,2
0J06HPP011510000,1J06HPP011510000,6J060018A,3.0,A09,228.0,1.0,1
0J06HPP011510000,1J06HPP011510000,6J060018A,3.0,A10,201.0,2.0,2
0J06HPP011520000,1J06HPP011520000,6J060018A,3.0,A09,228.0,1.0,1
0J06HPP011520000,1J06HPP011520000,6J060018A,3.0,A10,201.0,2.0,2
0J07C42DUKBS1000,1J07C42DUKBS1000,6J070001A,6.0,S01,291.0,1.0,2
0J07C42DUKBS1000,1J07C42DUKBS1000,6J070001A,6.0,S02,227.0,2.0,1
0J07C42DUKBS1A00,1J07C42DUKBS1A00,6J070001A,6.0,S01,291.0,1.0,2
0J07C42DUKBS1A00,1J07C42DUKBS1A00,6J070001A,6.0,S02,227.0,2.0,1
0J07C42DUKBS2000,1J07C42DUKBS2000,6J070001A,6.0,S01,291.0,1.0,2
0J07C42DUKBS2000,1J07C42DUKBS2000,6J070001A,6.0,S02,227.0,2.0,1
0J07C42DUKBS2A00,1J07C42DUKBS2A00,6J070001A,6.0,S01,291.0,1.0,2
0J07C42DUKBS2A00,1J07C42DUKBS2A00,6J070001A,6.0,S02,227.0,2.0,1
0J20342PF70100D0,1J20342PF70100D0,6J201002A,2.0,B02,180.0,4.0,
0J20342PF70100D0,1J20342PF70100D0,6J201002A,2.0,B14,344.0,2.0,
0J20342PF70100D0,1J20342PF70100D0,6J201002A,2.0,B15,209.0,3.0,
0J20342PF70100D0,1J20342PF70100D0,6J201002A,2.0,B16,311.0,1.0,
0J20342PF70100U0,1J20342PF70100U0,6J201002A,2.0,B02,180.0,4.0,
0J20342PF70100U0,1J20342PF70100U0,6J201002A,2.0,B14,344.0,2.0,
0J20342PF70100U0,1J20342PF70100U0,6J201002A,2.0,B15,209.0,3.0,
0J20342PF70100U0,1J20342PF70100U0,6J201002A,2.0,B16,311.0,1.0,
0J20342PFC0100D0,1J20342PFC0100D0,6J201003A,1.0,,,,
0J20342PFC0100U0,1J20342PFC0100U0,6J201003A,1.0,,,,
0J20342PFC0200D0,1J20342PFC0200D0,6J201004A,3.0,A02,200.0,2.0,
0J20342PFC0200D0,1J20342PFC0200D0,6J201004A,3.0,A03,204.0,1.0,
0J20342PFC0200D0,1J20342PFC0200D0,6J201004A,3.0,A04,199.0,4.0,
0J20342PFC0200D0,1J20342PFC0200D0,6J201004A,3.0,A08,192.0,3.0,
0J20342PFC0200D0,1J20342PFC0200D0,6J201004A,3.0,A09,186.0,5.0,
0J20342PFC0200U0,1J20342PFC0200U0,6J201004A,3.0,A02,200.0,2.0,
0J20342PFC0200U0,1J20342PFC0200U0,6J201004A,3.0,A03,204.0,1.0,
0J20342PFC0200U0,1J20342PFC0200U0,6J201004A,3.0,A04,199.0,4.0,
0J20342PFC0200U0,1J20342PFC0200U0,6J201004A,3.0,A08,192.0,3.0,
0J20342PFC0200U0,1J20342PFC0200U0,6J201004A,3.0,A09,186.0,5.0,
0J20342PFP010000,1J20342PFP0100D0,6J201008A,4.0,,,,
0J20342PFP010000,1J20342PFP0100U0,6J201008A,4.0,,,,
0J20342PFP020000,1J20342PFP0200D0,6J201009A,2.0,B01,318.0,5.0,
0J20342PFP020000,1J20342PFP0200D0,6J201009A,2.0,B12,325.0,3.0,
0J20342PFP020000,1J20342PFP0200D0,6J201009A,2.0,B13,367.0,2.0,
0J20342PFP020000,1J20342PFP0200D0,6J201009A,2.0,B14,340.0,1.0,
0J20342PFP020000,1J20342PFP0200D0,6J201009A,2.0,B16,312.0,4.0,1
0J20342PFP020000,1J20342PFP0200U0,6J201009A,2.0,B01,318.0,5.0,
0J20342PFP020000,1J20342PFP0200U0,6J201009A,2.0,B12,325.0,3.0,
0J20342PFP020000,1J20342PFP0200U0,6J201009A,2.0,B13,367.0,2.0,
0J20342PFP020000,1J20342PFP0200U0,6J201009A,2.0,B14,340.0,1.0,
0J20342PFP020000,1J20342PFP0200U0,6J201009A,2.0,B16,312.0,4.0,1
0J20342PFP0400D0,1J20342PFP0400D0,6J201011A,4.0,B09,214.0,4.0,4
0J20342PFP0400D0,1J20342PFP0400D0,6J201011A,4.0,B10,245.0,1.0,3
0J20342PFP0400D0,1J20342PFP0400D0,6J201011A,4.0,B12,372.0,5.0,1
0J20342PFP0400D0,1J20342PFP0400D0,6J201011A,4.0,B13,305.0,3.0,
0J20342PFP0400D0,1J20342PFP0400D0,6J201011A,4.0,B14,279.0,2.0,2
0J20342PFP0400D0,1J20342PFP0400D0,6J201011A,4.0,B15,198.0,6.0,
0J20342PFP0400U0,1J20342PFP0400U0,6J201011A,4.0,B09,214.0,4.0,4
0J20342PFP0400U0,1J20342PFP0400U0,6J201011A,4.0,B10,245.0,1.0,3
0J20342PFP0400U0,1J20342PFP0400U0,6J201011A,4.0,B12,372.0,5.0,1
0J20342PFP0400U0,1J20342PFP0400U0,6J201011A,4.0,B13,305.0,3.0,
0J20342PFP0400U0,1J20342PFP0400U0,6J201011A,4.0,B14,279.0,2.0,2
0J20342PFP0400U0,1J20342PFP0400U0,6J201011A,4.0,B15,198.0,6.0,
0J20342PFP050000,1J20342PFP0500D0,6J201012A,4.0,B01,374.0,6.0,1
0J20342PFP050000,1J20342PFP0500D0,6J201012A,4.0,B02,346.0,2.0,
0J20342PFP050000,1J20342PFP0500D0,6J201012A,4.0,B09,356.0,3.0,4
0J20342PFP050000,1J20342PFP0500D0,6J201012A,4.0,B10,443.0,4.0,
0J20342PFP050000,1J20342PFP0500D0,6J201012A,4.0,B11,368.0,9.0,
0J20342PFP050000,1J20342PFP0500D0,6J201012A,4.0,B12,365.0,10.0,
0J20342PFP050000,1J20342PFP0500D0,6J201012A,4.0,B13,424.0,8.0,3
0J20342PFP050000,1J20342PFP0500D0,6J201012A,4.0,B14,288.0,1.0,2
0J20342PFP050000,1J20342PFP0500D0,6J201012A,4.0,B15,448.0,7.0,
0J20342PFP050000,1J20342PFP0500D0,6J201012A,4.0,B16,472.0,5.0,
0J20342PFP050000,1J20342PFP0500U0,6J201012A,4.0,B01,374.0,6.0,1
0J20342PFP050000,1J20342PFP0500U0,6J201012A,4.0,B02,346.0,2.0,
0J20342PFP050000,1J20342PFP0500U0,6J201012A,4.0,B09,356.0,3.0,4
0J20342PFP050000,1J20342PFP0500U0,6J201012A,4.0,B10,443.0,4.0,
0J20342PFP050000,1J20342PFP0500U0,6J201012A,4.0,B11,368.0,9.0,
0J20342PFP050000,1J20342PFP0500U0,6J201012A,4.0,B12,365.0,10.0,
0J20342PFP050000,1J20342PFP0500U0,6J201012A,4.0,B13,424.0,8.0,3
0J20342PFP050000,1J20342PFP0500U0,6J201012A,4.0,B14,288.0,1.0,2
0J20342PFP050000,1J20342PFP0500U0,6J201012A,4.0,B15,448.0,7.0,
0J20342PFP050000,1J20342PFP0500U0,6J201012A,4.0,B16,472.0,5.0,
0J20342PFR0100D0,1J20342PFR0100D0,6J201013A,2.0,B01,462.0,5.0,3
0J20342PFR0100D0,1J20342PFR0100D0,6J201013A,2.0,B02,301.0,3.0,5
0J20342PFR0100D0,1J20342PFR0100D0,6J201013A,2.0,B10,367.0,4.0,
0J20342PFR0100D0,1J20342PFR0100D0,6J201013A,2.0,B12,476.0,7.0,
0J20342PFR0100D0,1J20342PFR0100D0,6J201013A,2.0,B13,407.0,2.0,2
0J20342PFR0100D0,1J20342PFR0100D0,6J201013A,2.0,B15,324.0,1.0,1
0J20342PFR0100D0,1J20342PFR0100D0,6J201013A,2.0,B16,427.0,6.0,4
0J20342PFR0100U0,1J20342PFR0100U0,6J201013A,2.0,B01,462.0,5.0,3
0J20342PFR0100U0,1J20342PFR0100U0,6J201013A,2.0,B02,301.0,3.0,5
0J20342PFR0100U0,1J20342PFR0100U0,6J201013A,2.0,B10,367.0,4.0,
0J20342PFR0100U0,1J20342PFR0100U0,6J201013A,2.0,B12,476.0,7.0,
0J20342PFR0100U0,1J20342PFR0100U0,6J201013A,2.0,B13,407.0,2.0,2
0J20342PFR0100U0,1J20342PFR0100U0,6J201013A,2.0,B15,324.0,1.0,1
0J20342PFR0100U0,1J20342PFR0100U0,6J201013A,2.0,B16,427.0,6.0,4
0J20342PFR0200D0,1J20342PFR0200D0,6J201014A,2.0,B01,426.0,5.0,9
0J20342PFR0200D0,1J20342PFR0200D0,6J201014A,2.0,B02,324.0,6.0,2
0J20342PFR0200D0,1J20342PFR0200D0,6J201014A,2.0,B09,373.0,8.0,4
0J20342PFR0200D0,1J20342PFR0200D0,6J201014A,2.0,B10,371.0,9.0,3
0J20342PFR0200D0,1J20342PFR0200D0,6J201014A,2.0,B12,398.0,7.0,8
0J20342PFR0200D0,1J20342PFR0200D0,6J201014A,2.0,B13,374.0,2.0,1
0J20342PFR0200D0,1J20342PFR0200D0,6J201014A,2.0,B14,362.0,3.0,5
0J20342PFR0200D0,1J20342PFR0200D0,6J201014A,2.0,B15,307.0,1.0,6
0J20342PFR0200D0,1J20342PFR0200D0,6J201014A,2.0,B16,387.0,4.0,7
0J20342PFR0200U0,1J20342PFR0200U0,6J201014A,2.0,B01,426.0,5.0,9
0J20342PFR0200U0,1J20342PFR0200U0,6J201014A,2.0,B02,324.0,6.0,2
0J20342PFR0200U0,1J20342PFR0200U0,6J201014A,2.0,B09,373.0,8.0,4
0J20342PFR0200U0,1J20342PFR0200U0,6J201014A,2.0,B10,371.0,9.0,3
0J20342PFR0200U0,1J20342PFR0200U0,6J201014A,2.0,B12,398.0,7.0,8
0J20342PFR0200U0,1J20342PFR0200U0,6J201014A,2.0,B13,374.0,2.0,1
0J20342PFR0200U0,1J20342PFR0200U0,6J201014A,2.0,B14,362.0,3.0,5
0J20342PFR0200U0,1J20342PFR0200U0,6J201014A,2.0,B15,307.0,1.0,6
0J20342PFR0200U0,1J20342PFR0200U0,6J201014A,2.0,B16,387.0,4.0,7
0J20342PFR0600D0,1J20342PFR0600D0,6J201017A,3.0,B02,214.0,4.0,2
0J20342PFR0600D0,1J20342PFR0600D0,6J201017A,3.0,B09,410.0,5.0,
0J20342PFR0600D0,1J20342PFR0600D0,6J201017A,3.0,B10,338.0,1.0,5
0J20342PFR0600D0,1J20342PFR0600D0,6J201017A,3.0,B14,338.0,3.0,
0J20342PFR0600D0,1J20342PFR0600D0,6J201017A,3.0,B16,395.0,2.0,1
0J20342PFR0600U0,1J20342PFR0600U0,6J201017A,3.0,B02,214.0,4.0,2
0J20342PFR0600U0,1J20342PFR0600U0,6J201017A,3.0,B09,410.0,5.0,
0J20342PFR0600U0,1J20342PFR0600U0,6J201017A,3.0,B10,338.0,1.0,5
0J20342PFR0600U0,1J20342PFR0600U0,6J201017A,3.0,B14,338.0,3.0,
0J20342PFR0600U0,1J20342PFR0600U0,6J201017A,3.0,B16,395.0,2.0,1
0J20342PFR0700D0,1J20342PFR0700D0,6J201018A,1.0,B01,320.0,1.0,1
0J20342PFR0700D0,1J20342PFR0700D0,6J201018A,1.0,B02,424.0,3.0,
0J20342PFR0700D0,1J20342PFR0700D0,6J201018A,1.0,B12,463.0,4.0,
0J20342PFR0700D0,1J20342PFR0700D0,6J201018A,1.0,B15,490.0,5.0,2
0J20342PFR0700D0,1J20342PFR0700D0,6J201018A,1.0,B16,482.0,2.0,3
0J20342PFR0700U0,1J20342PFR0700U0,6J201018A,1.0,B01,320.0,1.0,1
0J20342PFR0700U0,1J20342PFR0700U0,6J201018A,1.0,B02,424.0,3.0,
0J20342PFR0700U0,1J20342PFR0700U0,6J201018A,1.0,B12,463.0,4.0,
0J20342PFR0700U0,1J20342PFR0700U0,6J201018A,1.0,B15,490.0,5.0,2
0J20342PFR0700U0,1J20342PFR0700U0,6J201018A,1.0,B16,482.0,2.0,3
0J20342PFR1000D0,1J20342PFR1000D0,6J201019A,2.0,B01,505.0,4.0,5
0J20342PFR1000D0,1J20342PFR1000D0,6J201019A,2.0,B02,392.0,5.0,1
0J20342PFR1000D0,1J20342PFR1000D0,6J201019A,2.0,B12,412.0,3.0,3
0J20342PFR1000D0,1J20342PFR1000D0,6J201019A,2.0,B15,493.0,1.0,2
0J20342PFR1000D0,1J20342PFR1000D0,6J201019A,2.0,B16,541.0,2.0,4
0J20342PFR1000U0,1J20342PFR1000U0,6J201019A,2.0,B01,505.0,4.0,5
0J20342PFR1000U0,1J20342PFR1000U0,6J201019A,2.0,B02,392.0,5.0,1
0J20342PFR1000U0,1J20342PFR1000U0,6J201019A,2.0,B12,412.0,3.0,3
0J20342PFR1000U0,1J20342PFR1000U0,6J201019A,2.0,B15,493.0,1.0,2
0J20342PFR1000U0,1J20342PFR1000U0,6J201019A,2.0,B16,541.0,2.0,4
0J20342PFV0200D0,1J20342PFV0200D0,6J201020A,2.0,,,,
0J20342PFV0200U0,1J20342PFV0200U0,6J201020A,2.0,,,,
0J20342PFV030000,1J20342PFV0300D0,6J201021A,2.0,A01,184.0,2.0,6
0J20342PFV030000,1J20342PFV0300D0,6J201021A,2.0,A02,180.0,6.0,5
0J20342PFV030000,1J20342PFV0300D0,6J201021A,2.0,A03,204.0,5.0,
0J20342PFV030000,1J20342PFV0300D0,6J201021A,2.0,A04,196.0,7.0,3
0J20342PFV030000,1J20342PFV0300D0,6J201021A,2.0,A05,180.0,1.0,2
0J20342PFV030000,1J20342PFV0300D0,6J201021A,2.0,S01,206.0,4.0,4
0J20342PFV030000,1J20342PFV0300D0,6J201021A,2.0,S02,202.0,3.0,1
0J20342PFV030000,1J20342PFV0300U0,6J201021A,2.0,A01,184.0,2.0,6
0J20342PFV030000,1J20342PFV0300U0,6J201021A,2.0,A02,180.0,6.0,5
0J20342PFV030000,1J20342PFV0300U0,6J201021A,2.0,A03,204.0,5.0,
0J20342PFV030000,1J20342PFV0300U0,6J201021A,2.0,A04,196.0,7.0,3
0J20342PFV030000,1J20342PFV0300U0,6J201021A,2.0,A05,180.0,1.0,2
0J20342PFV030000,1J20342PFV0300U0,6J201021A,2.0,S01,206.0,4.0,4
0J20342PFV030000,1J20342PFV0300U0,6J201021A,2.0,S02,202.0,3.0,1
0J20342PFV040000,1J20342PFV0400D0,6J201022A,2.0,A01,185.0,2.0,6
0J20342PFV040000,1J20342PFV0400D0,6J201022A,2.0,A02,180.0,6.0,5
0J20342PFV040000,1J20342PFV0400D0,6J201022A,2.0,A03,208.0,1.0,4
0J20342PFV040000,1J20342PFV0400D0,6J201022A,2.0,A04,243.0,7.0,1
0J20342PFV040000,1J20342PFV0400D0,6J201022A,2.0,A05,180.0,3.0,3
0J20342PFV040000,1J20342PFV0400D0,6J201022A,2.0,A08,180.0,5.0,
0J20342PFV040000,1J20342PFV0400D0,6J201022A,2.0,A09,180.0,4.0,2
0J20342PFV040000,1J20342PFV0400U0,6J201022A,2.0,A01,185.0,2.0,6
0J20342PFV040000,1J20342PFV0400U0,6J201022A,2.0,A02,180.0,6.0,5
0J20342PFV040000,1J20342PFV0400U0,6J201022A,2.0,A03,208.0,1.0,4
0J20342PFV040000,1J20342PFV0400U0,6J201022A,2.0,A04,243.0,7.0,1
0J20342PFV040000,1J20342PFV0400U0,6J201022A,2.0,A05,180.0,3.0,3
0J20342PFV040000,1J20342PFV0400U0,6J201022A,2.0,A08,180.0,5.0,
0J20342PFV040000,1J20342PFV0400U0,6J201022A,2.0,A09,180.0,4.0,2
0J20342PFV050000,1J20342PFV0500D0,6J201023A,4.0,,,,
0J20342PFV060000,1J20342PFV0600D0,6J201024A,3.0,A02,196.0,1.0,
0J20342PFV060000,1J20342PFV0600D0,6J201024A,3.0,A04,261.0,2.0,
0J20342PFV060000,1J20342PFV0600D0,6J201024A,3.0,A07,180.0,3.0,
0J20342PFV060000,1J20342PFV0600D0,6J201024A,3.0,A09,181.0,4.0,
0J20342PFV060000,1J20342PFV0600U0,6J201024A,3.0,A02,196.0,1.0,
0J20342PFV060000,1J20342PFV0600U0,6J201024A,3.0,A04,261.0,2.0,
0J20342PFV060000,1J20342PFV0600U0,6J201024A,3.0,A07,180.0,3.0,
0J20342PFV060000,1J20342PFV0600U0,6J201024A,3.0,A09,181.0,4.0,
0J20342PFV070000,1J20342PFV0700D0,6J201025A,2.0,,,,
0J20342PFV070000,1J20342PFV0700U0,6J201025A,2.0,,,,
0J20342PFV080000,1J20342PFV0800D0,6J201026A,2.0,,,,
0J20342PFV080000,1J20342PFV0800U0,6J201026A,2.0,,,,
0J20342PFV0900D0,1J20342PFV0900D0,6J201027A,2.0,A01,188.0,1.0,
0J20342PFV0900D0,1J20342PFV0900D0,6J201027A,2.0,A03,193.0,2.0,
0J20342PFV0900D0,1J20342PFV0900D0,6J201027A,2.0,A05,193.0,3.0,
0J20342PFV0900U0,1J20342PFV0900U0,6J201027A,2.0,A01,188.0,1.0,
0J20342PFV0900U0,1J20342PFV0900U0,6J201027A,2.0,A03,193.0,2.0,
0J20342PFV0900U0,1J20342PFV0900U0,6J201027A,2.0,A05,193.0,3.0,
0J20342PFV100000,1J20342PFV1000D0,6J201028A,2.0,,,,
0J20342PFV100000,1J20342PFV1000U0,6J201028A,2.0,,,,
0J20342PFV1210D0,1J20342PFV1210D0,6J201029A,2.0,,,,
0J20342PFV1210U0,1J20342PFV1210U0,6J201029A,2.0,,,,
0J20342PFV2100D0,1J20342PFV2100D0,6J201030A,3.0,B09,379.0,2.0,
0J20342PFV2100D0,1J20342PFV2100D0,6J201030A,3.0,B10,368.0,1.0,
0J20342PFV2100D0,1J20342PFV2100D0,6J201030A,3.0,B12,380.0,3.0,
0J20342PFV2100D0,1J20342PFV2100D0,6J201030A,3.0,B14,308.0,4.0,
0J20342PFV2100D0,1J20342PFV2100D0,6J201030A,3.0,B15,180.0,5.0,
0J20342PFV2100U0,1J20342PFV2100U0,6J201030A,3.0,B09,379.0,2.0,
0J20342PFV2100U0,1J20342PFV2100U0,6J201030A,3.0,B10,368.0,1.0,
0J20342PFV2100U0,1J20342PFV2100U0,6J201030A,3.0,B12,380.0,3.0,
0J20342PFV2100U0,1J20342PFV2100U0,6J201030A,3.0,B14,308.0,4.0,
0J20342PFV2100U0,1J20342PFV2100U0,6J201030A,3.0,B15,180.0,5.0,
0J20342PFC0300D0,1J20342PFC0300D0,6J201031A,2.0,B10,433.0,1.0,
0J20342PFC0300D0,1J20342PFC0300D0,6J201031A,2.0,B12,721.0,3.0,
0J20342PFC0300D0,1J20342PFC0300D0,6J201031A,2.0,B13,373.0,2.0,
0J20342PFC0300U0,1J20342PFC0300U0,6J201031A,2.0,B10,433.0,1.0,
0J20342PFC0300U0,1J20342PFC0300U0,6J201031A,2.0,B12,721.0,3.0,
0J20342PFC0300U0,1J20342PFC0300U0,6J201031A,2.0,B13,373.0,2.0,
0J20342PFR0900D0,1J20342PFR0900D0,6J201032A,2.0,B01,510.0,6.0,7
0J20342PFR0900D0,1J20342PFR0900D0,6J201032A,2.0,B02,301.0,2.0,1
0J20342PFR0900D0,1J20342PFR0900D0,6J201032A,2.0,B09,502.0,7.0,
0J20342PFR0900D0,1J20342PFR0900D0,6J201032A,2.0,B12,433.0,5.0,3
0J20342PFR0900D0,1J20342PFR0900D0,6J201032A,2.0,B13,475.0,4.0,4
0J20342PFR0900D0,1J20342PFR0900D0,6J201032A,2.0,B15,360.0,3.0,2
0J20342PFR0900D0,1J20342PFR0900D0,6J201032A,2.0,B16,337.0,1.0,6
0J20342PFR0900U0,1J20342PFR0900U0,6J201032A,2.0,B01,510.0,6.0,7
0J20342PFR0900U0,1J20342PFR0900U0,6J201032A,2.0,B02,301.0,2.0,1
0J20342PFR0900U0,1J20342PFR0900U0,6J201032A,2.0,B09,502.0,7.0,
0J20342PFR0900U0,1J20342PFR0900U0,6J201032A,2.0,B12,433.0,5.0,3
0J20342PFR0900U0,1J20342PFR0900U0,6J201032A,2.0,B13,475.0,4.0,4
0J20342PFR0900U0,1J20342PFR0900U0,6J201032A,2.0,B15,360.0,3.0,2
0J20342PFR0900U0,1J20342PFR0900U0,6J201032A,2.0,B16,337.0,1.0,6
0J20342PFV220000,1J20342PFV220000,6J201033A,1.0,,,,
0J20342PFV220000,1J20342PFV220000,6J201034A,4.0,A01,180.0,2.0,
0J20342PFV220000,1J20342PFV220000,6J201034A,4.0,A03,180.0,1.0,
0J20342PFV220000,1J20342PFV220000,6J201034A,4.0,S01,186.0,3.0,
0J20342PFV230000,1J20342PFV230000,6J201033A,1.0,,,,
0J20342PFV230000,1J20342PFV230000,6J201035A,4.0,A01,186.0,2.0,
0J20342PFV230000,1J20342PFV230000,6J201035A,4.0,A02,194.0,4.0,4
0J20342PFV230000,1J20342PFV230000,6J201035A,4.0,A03,180.0,1.0,3
0J20342PFV230000,1J20342PFV230000,6J201035A,4.0,A04,271.0,5.0,2
0J20342PFV230000,1J20342PFV230000,6J201035A,4.0,S01,186.0,3.0,1
0J20342PFV250000,1J20342PFV2500D0,6J201036A,3.0,B09,351.0,3.0,
0J20342PFV250000,1J20342PFV2500D0,6J201036A,3.0,B10,415.0,1.0,
0J20342PFV250000,1J20342PFV2500D0,6J201036A,3.0,B11,302.0,2.0,
0J20342PFV250000,1J20342PFV2500U0,6J201036A,3.0,B09,351.0,3.0,
0J20342PFV250000,1J20342PFV2500U0,6J201036A,3.0,B10,415.0,1.0,
0J20342PFV250000,1J20342PFV2500U0,6J201036A,3.0,B11,302.0,2.0,
0J20342PFV260000,1J20342PFV260000,6J201037A,3.0,B02,475.0,8.0,
0J20342PFV260000,1J20342PFV260000,6J201037A,3.0,B09,266.0,3.0,7
0J20342PFV260000,1J20342PFV260000,6J201037A,3.0,B10,265.0,4.0,1
0J20342PFV260000,1J20342PFV260000,6J201037A,3.0,B11,368.0,9.0,
0J20342PFV260000,1J20342PFV260000,6J201037A,3.0,B12,259.0,6.0,4
0J20342PFV260000,1J20342PFV260000,6J201037A,3.0,B13,322.0,7.0,3
0J20342PFV260000,1J20342PFV260000,6J201037A,3.0,B14,289.0,1.0,5
0J20342PFV260000,1J20342PFV260000,6J201037A,3.0,B15,182.0,5.0,2
0J20342PFV260000,1J20342PFV260000,6J201037A,3.0,B16,268.0,2.0,6
0J20342PFV261000,1J20342PFV261000,6J201037A,3.0,B02,475.0,8.0,
0J20342PFV261000,1J20342PFV261000,6J201037A,3.0,B09,266.0,3.0,7
0J20342PFV261000,1J20342PFV261000,6J201037A,3.0,B10,265.0,4.0,1
0J20342PFV261000,1J20342PFV261000,6J201037A,3.0,B11,368.0,9.0,
0J20342PFV261000,1J20342PFV261000,6J201037A,3.0,B12,259.0,6.0,4
0J20342PFV261000,1J20342PFV261000,6J201037A,3.0,B13,322.0,7.0,3
0J20342PFV261000,1J20342PFV261000,6J201037A,3.0,B14,289.0,1.0,5
0J20342PFV261000,1J20342PFV261000,6J201037A,3.0,B15,182.0,5.0,2
0J20342PFV261000,1J20342PFV261000,6J201037A,3.0,B16,268.0,2.0,6
0J20342PFV270000,1J20342PFV2700D0,6J201038A,3.0,A02,180.0,3.0,4
0J20342PFV270000,1J20342PFV2700D0,6J201038A,3.0,A04,180.0,2.0,3
